date,delta_dollars,gamma_dollars,vega_dollars,theta_dollars,open_legs,n_tickers
2016-08-09,485.7577889710515,68.20672139850534,267.744126941938,37.67249769312539,26,12
2016-08-10,440.2655153382443,67.58537291387817,283.2673644684595,82.20974403883478,30,12
2016-08-11,322.354209503739,60.6476873413137,281.56331263631506,181.20726712648684,29,13
2016-08-12,491.195621051172,71.54447086997041,281.85984089348955,-67.20022374351382,26,13
2016-08-15,541.1854548340658,69.72735869173833,283.15048401886725,-53.88335488213318,26,12
2016-08-16,474.5332947099816,73.03585160363528,284.5356488710553,-54.733123293354105,26,12
2016-08-17,498.7091982714849,71.88175747915399,287.48825495606627,-33.69540024406837,26,12
2016-08-18,480.23518970065237,66.8699446853083,288.91666733013705,-14.955848333693165,26,12
2016-08-19,513.8271245523003,85.51358707175947,288.0411717057237,-88.94906843376972,22,12
2016-08-22,570.8680879372906,90.05786210375629,281.7448072642163,-93.91788941845718,24,12
2016-08-23,1015.7387110679981,131.7379450933815,278.56255935863726,-126.54612910184035,28,14
2016-08-24,929.185664807133,139.06330402132664,277.0180818766861,-131.58765007672625,28,14
2016-08-25,914.5106791627145,89.01455818882692,274.98672140500094,-68.37161502343378,30,14
2016-08-26,1006.9986735237372,78.86497097738722,272.3219801563351,-59.868042771180676,30,14
2016-08-29,1024.0219001887474,72.67722557536354,265.0561671910189,-20.62958991338053,30,14
2016-08-30,1005.8918466810849,83.84124191350503,263.8073438946961,34.37295161576559,30,14
2016-08-31,1000.7220349320949,83.07890438231479,262.2100980405497,105.70056585873765,30,14
2016-09-01,704.1638203900135,61.34367644698695,259.40471105011227,293.43235922715576,30,15
2016-09-02,825.7315235957084,125.72238808075629,253.28069203491324,-138.86949982001315,28,15
2016-09-06,1006.5747733922519,115.37733540342953,242.14867837116236,-146.87056531507,28,14
2016-09-07,980.6072444013957,118.97965324834324,249.70350867519002,-150.10340513535147,28,14
2016-09-08,936.4490534903009,121.5211112712226,251.3583184676118,-142.97966788926263,32,14
2016-09-09,580.3601452980025,129.09792583448692,248.42535821882691,-160.97108945896406,32,14
2016-09-12,807.8283422600016,128.09411564055486,231.4112443214311,-159.02155009037136,32,14
2016-09-13,612.9469258525237,125.3112885997786,232.5906933626511,-170.08273761296414,32,14
2016-09-14,658.2526071761617,124.76304670649286,228.49876656742092,-167.9642591063055,32,14
2016-09-15,847.79632372591,115.93654389319052,217.8841756821039,-86.87050291760121,30,14
2016-09-16,921.2775624488872,121.68001874764657,220.8732960254404,-161.55655487032928,28,14
2016-09-19,935.5292532223135,142.9371476587291,224.29826346152836,-179.70303031193484,30,15
2016-09-20,872.6586582238538,148.92651353191508,268.14529406507734,-192.44524257748427,32,16
2016-09-21,932.9673617176879,146.26893670778009,254.5373238348323,-184.63935063705074,31,16
2016-09-22,1172.3988719786205,136.7739783504041,273.85079767171425,-176.40010367716593,32,16
2016-09-23,1210.3776413292676,140.7835236089114,289.58323527046656,-183.95348501825623,32,16
2016-09-26,1143.3832980467446,164.6727047913414,287.3328785796273,-201.94079348018656,32,16
2016-09-27,1392.6830713095533,154.57277638234558,258.18265401504766,-185.2946051167942,36,16
2016-09-28,1456.5025835819501,152.3363750276591,234.2556766896089,-182.65940094502406,36,16
2016-09-29,1311.6045334567013,152.96758869079068,231.0551357011231,-193.9399731308244,36,16
2016-09-30,1410.733564207277,147.85963936692178,213.22627888025607,-188.59588257321718,36,16
2016-10-03,1468.5229336570592,149.51107902670918,203.30132383473287,-196.40084791186,36,16
2016-10-04,1402.5900669004118,144.80991192693256,205.02112634365434,-196.15915414036897,34,16
2016-10-05,1545.3156749544073,137.18128065944532,187.68106552242526,-205.64819986548352,34,16
2016-10-06,1509.207943125871,133.76324406039095,191.03167552615895,-205.4452598198803,33,16
2016-10-07,1508.4224977875967,151.16151373027384,184.79775758685795,-214.08275584351333,32,16
2016-10-10,1640.0619044741413,136.27171102898527,157.82778523080984,-176.61337055832408,34,16
2016-10-11,1443.3327535614508,138.0224665899846,156.78224556223248,-196.83245082490777,36,16
2016-10-12,1485.5060740749645,126.04655924879378,152.25465853265027,-179.5902622328251,40,17
2016-10-13,1396.5120229041083,130.0833705723972,152.60047675798523,-177.54394434748258,42,17
2016-10-14,1358.080924689501,128.99743705540803,153.13629441527195,-164.63422056546437,42,17
2016-10-17,1278.7071708948874,126.06897097371893,158.85505562231936,-45.609755834183396,38,16
2016-10-18,1136.7207779717392,112.71611196232266,160.1345226109611,-105.00704806000881,40,16
2016-10-19,1119.976074062225,82.07026632214802,154.96512408506175,-32.13922105701925,43,16
2016-10-20,1082.375539304426,-74.6584921335924,395.0510136392221,756.9307078580574,50,16
2016-10-21,1258.5862280064648,-24.32486348543209,404.4709447704443,566.7719684825456,42,16
2016-10-24,1222.646254706736,-38.356020279319175,87.42181720101713,998.657827583385,45,15
2016-10-25,1133.4577721637593,-37.11411960829011,97.985100697989,1450.427180498902,43,15
2016-10-26,1436.0917882690644,-84.80893116166379,135.69982773945068,2438.8369827087563,48,15
2016-10-27,292.8449472981392,-238.77565350280398,220.5804048065598,4495.069834257952,42,15
2016-10-28,284.3692061886097,102.00688167988305,37.122434289336844,-49.41218325914287,32,15
2016-10-31,397.10770306377424,104.6450515059302,37.333433961120754,-21.0834598449844,32,13
2016-11-01,161.6180388089296,101.06097732592194,42.73044152087201,13.45764382737553,31,13
2016-11-02,-97.62191215024579,122.58253323280441,41.744018172132705,-59.584746758890915,27,13
2016-11-03,-157.22144415083375,116.14340562050413,39.56428085004465,-16.099950790104035,28,13
2016-11-04,-215.45459480943794,120.53357820402154,38.766076419685334,-74.98431373039949,26,13
2016-11-07,-39.59215746774324,131.8842706891344,43.28046064698879,-42.22957571038233,25,12
2016-11-08,0.16439416947311258,132.55215265442556,31.619794311230233,-20.155371055850992,25,12
2016-11-09,-57.94670132151418,99.03384192764626,23.103231164549282,28.07663947516807,27,12
2016-11-10,-367.46217387421024,83.62049200223073,22.573041319198857,143.41236228972534,26,12
2016-11-11,-417.3489809473026,96.41317697135258,22.986780847555153,-109.01369060815645,24,12
2016-11-14,-597.0309171353178,83.96760380611641,21.33810031530055,-105.56007381351316,23,11
2016-11-15,-459.5955320004499,103.11199801945133,29.145062230463967,-124.8690785887359,24,11
2016-11-16,-411.07681949304276,102.39041117377532,29.844281587114452,-88.74129932095357,22,11
2016-11-17,-338.1344622758533,109.76703029519493,31.243996073387947,-64.80572887256616,20,10
2016-11-18,-335.8987370724964,113.32198790748504,31.00887528935819,-102.86648176670471,18,10
2016-11-21,-188.08617155617338,136.1256397081758,33.14962572815514,-110.3572726619293,20,10
2016-11-22,-226.29200593607115,200.84597755312956,32.52194353620108,-152.29510579224444,24,12
2016-11-23,-307.1975392919838,196.49501760894373,31.984868194954036,-154.09488192361164,24,12
2016-11-25,-287.17366014542637,196.3809891683635,31.167602914167787,-160.55334222880816,24,12
2016-11-28,-383.3293769086484,197.02135248052576,29.290205187541748,-167.17744162097986,24,12
2016-11-29,-398.61126300848116,200.39125147966186,27.773399801340872,-169.22806916458757,24,12
2016-11-30,-643.5994752705378,189.97710767763456,26.182000978575488,-165.3918649280071,24,12
2016-12-01,-967.5794589813233,174.53207937972604,26.369706818982557,-156.01222043918176,24,12
2016-12-02,-991.1536240965636,176.5692014925939,25.8004262547244,-154.4363156288091,24,12
2016-12-05,-790.0734155117774,223.26108025424156,9.344757412025587,-176.67821803255885,24,12
2016-12-06,-878.2074787678173,240.25252112157762,8.979762678447823,-183.03325277981256,26,13
2016-12-07,-645.3833894235186,279.35716604050833,-9.74856063404685,-201.39569048422968,26,13
2016-12-08,-544.9058286660197,230.58190223603106,-5.95357815146306,-116.44731686883209,30,13
2016-12-09,-409.9193546756443,236.70782779021917,-9.655837339135175,-117.17595463860592,30,13
2016-12-12,-518.1876539200978,243.6653940364096,-12.93784951793054,-88.07155040340324,30,13
2016-12-13,-267.22506739525176,265.1233906552269,-13.404922205371026,-69.96692446221107,30,13
2016-12-14,-293.3650623191563,236.48262923920743,-4.63258099799318,-24.606354415440396,34,13
2016-12-15,-368.6955606941524,247.56769431125673,-0.20588694628009385,186.10373284599535,32,13
2016-12-16,-531.8165273632543,259.52001043227,5.338967995767795,-145.84174027383875,27,13
2016-12-19,-203.61453875380926,284.81557077395695,11.054478269615535,-158.08691344286578,30,13
2016-12-20,-93.6967818985569,294.95315689890526,4.205001769835677,-159.33353830260643,30,13
2016-12-21,-171.94074376768344,282.1448020364932,1.6644795046011578,-150.64347129842088,28,13
2016-12-22,-230.86519797756256,279.7388382041948,5.485366175227381,-132.25915988321685,28,13
2016-12-23,-247.1528272990151,298.0313570282998,-1.5456009562034003,-177.4681170400486,26,13
2016-12-27,-74.4056776638185,318.62237791924133,-0.8526894151121303,-191.24108279394306,26,13
2016-12-28,-89.46513462358523,299.64771643679876,1.6884144700429813,-194.54863405188834,26,13
2016-12-29,-223.2837239795536,309.30064315081245,1.362073585526736,-193.1001501938807,26,13
2016-12-30,-496.80910060664047,292.147793008437,5.950154631384871,-193.5884168481678,26,13
2017-01-03,-431.0911742085803,325.55287409037095,7.159681306183588,-205.83173229255064,25,13
2017-01-04,-356.4882165421792,341.2773954176636,14.106142716364108,-202.69090943819225,25,13
2017-01-05,135.64587967365526,349.97461644521456,15.54818181613863,-220.56829147290463,26,13
2017-01-06,533.3629779120186,411.5858868445788,5.001586303980101,-224.98058938303586,26,13
2017-01-09,634.5566507853591,395.80153473243763,8.87624506434603,-239.52163980253917,26,13
2017-01-10,599.0309698090335,401.86658593693176,8.981420515933799,-239.87582080587467,26,13
2017-01-11,502.72610011166677,382.9433199366151,9.76688819117429,-139.81684037511366,30,13
2017-01-12,649.7606939812445,370.6448313532652,8.843872865625471,-137.55354629374776,30,13
2017-01-13,871.2343335932462,384.5357064235162,11.898922510888797,-129.7527086823946,32,13
2017-01-17,677.0151390365231,398.8621260024097,15.169969139169746,-3.215201861211643,32,13
2017-01-18,469.7477494142246,416.61993276825626,30.993177604570388,170.89717304874958,26,13
2017-01-19,403.9921125697788,179.99422553119123,40.34894533293005,216.272333208433,33,14
2017-01-20,341.94641989182315,165.44786744396626,81.8616249227508,25.839845693039056,29,14
2017-01-23,556.2522084575764,196.67489828411078,101.25180971675239,156.53015707924416,38,16
2017-01-24,709.3493111081607,178.83334596173498,84.40244285037448,265.5711835922673,41,16
2017-01-25,877.7503773353694,189.25713204311592,26.470288370987433,432.94904470282796,41,15
2017-01-26,387.23414360297954,-219.60355303408542,124.8695798274217,1375.223938001256,39,15
2017-01-27,1172.0657814772148,-36.31781376066367,120.4047002371787,205.25952702029576,33,15
2017-01-30,1160.3607684698554,-38.08482928174461,145.04337621735326,426.55039245676755,33,13
2017-01-31,1160.3201452306166,-21.90943667305647,150.32517570444654,557.85795013041,32,13
2017-02-01,992.2251263407139,-18.36086479850128,168.93024817734894,946.6015786493912,30,13
2017-02-02,512.8066201598568,-192.2975144509222,98.13613983820757,2172.6518107552474,27,13
2017-02-03,553.3877659764657,33.125578802425494,154.0191285414045,22.4294473918963,22,13
2017-02-06,243.94980640127304,31.481255829069465,145.94864920519663,79.79127133195725,20,10
2017-02-07,704.0108215252678,41.99958652593389,232.08683526416067,120.73484888076771,21,10
2017-02-08,350.88195939053765,37.91920139458546,220.28269870271546,208.96727620809327,22,10
2017-02-09,804.7238190564416,31.75455993349972,216.38550020554814,452.0748216767098,22,10
2017-02-10,374.75612190232044,34.77708610712001,210.4925391897545,-33.34727311352617,19,10
2017-02-13,393.3463899612219,32.573137146371494,193.12075613196777,-32.513802614670645,19,9
2017-02-14,704.3746451633508,31.03684135388292,189.97115461538948,-33.98829754028492,19,9
2017-02-15,673.2048780832689,-42.769320931856114,128.1151273372446,104.2953794045516,19,9
2017-02-16,955.1999745968989,-30.040442092120788,144.6662782403837,114.09312483402675,20,9
2017-02-17,511.9956969831686,-43.36840693337598,140.8193353257293,94.14729604829128,17,9
2017-02-21,1314.6703579622038,93.30403561131507,378.09683761732686,176.36154665929473,24,11
2017-02-22,863.7492606889464,26.43906248246519,409.6474329248784,336.6912206738822,26,12
2017-02-23,766.603368030401,99.46824553556924,424.75728483859103,-52.66020370318446,25,12
2017-02-24,567.4321178374037,109.11144621817208,426.8922278353565,-54.25284474579643,23,12
2017-02-27,726.9720086564541,117.33274269464884,413.6029798431931,-10.497834120943725,24,11
2017-02-28,636.7583130183882,102.42052342709366,415.28557547436174,26.869958977969734,24,11
2017-03-01,600.6665902782228,89.11039101311545,396.79791216779563,77.9256184352151,23,11
2017-03-02,465.40141193582673,120.73098914643023,402.1995304202929,-78.84212221224183,24,11
2017-03-03,653.1254967656655,163.93188392007457,410.78000079590834,-131.18771042246556,21,11
2017-03-06,617.2267308135921,166.83237127444687,411.1976992501563,-136.87544229424796,21,11
2017-03-07,760.040123734001,154.5365184278122,417.08235801392345,-141.1383292555827,22,11
2017-03-08,794.9834337443251,146.56842444411595,400.8013359731107,-139.13270264373665,24,11
2017-03-09,715.1536786712551,117.08566346089954,412.0008294266092,-104.95631370901796,27,11
2017-03-10,798.4980555612273,112.46743772905444,377.9739429759929,-95.71095179469407,27,11
2017-03-13,829.7488234876055,102.81673022804752,377.2050862693862,-70.18427473712576,26,11
2017-03-14,825.4266395517765,115.00145043437946,366.9551403676098,-48.18579411427734,26,11
2017-03-15,769.8515972813143,103.71607956790311,306.9183884838923,8.358668606131264,23,11
2017-03-16,821.753459108763,106.24524969119453,344.9482947463189,146.55615115812475,28,11
2017-03-17,924.7400913448785,124.45404152949632,334.66238945703475,-125.90824235124627,24,11
2017-03-20,1107.2727427009845,160.12714342818714,408.72642022750216,-157.54306361768462,30,13
2017-03-21,727.0159016467649,212.54828285726174,416.98504799624817,-159.71500162307083,30,13
2017-03-22,818.3422788451553,208.3848076641246,392.52433032589454,-149.26994779354214,30,13
2017-03-23,633.4180219523153,217.3490904387683,394.4658431230686,-129.49336068002373,28,13
2017-03-24,683.4008227718343,225.20516083183256,407.1508620900904,-199.16469706724274,26,13
2017-03-27,794.4874052268335,228.98953083500083,389.18060985783933,-206.11828169859237,26,13
2017-03-28,933.8202677973678,223.60009619034147,380.71261379079505,-206.2833425163829,26,13
2017-03-29,1093.590296185352,200.4207569235862,368.8357063117132,-205.86769827118607,26,13
2017-03-30,1104.1826810924142,187.8978359417115,372.5141593405147,-206.25445305060833,26,13
2017-03-31,1151.2053863376018,189.9760486506102,357.703538742772,-207.07390125464534,26,13
2017-04-03,1214.9308315021385,178.143121536821,323.5336778938647,-212.92619064829378,25,13
2017-04-04,1206.4866434708251,165.95403748650432,297.5949679655548,-207.16016165344212,25,13
2017-04-05,1257.2692732223702,189.6082287515558,317.3269046457594,-229.3633692492347,26,13
2017-04-06,1214.4141131666825,191.1764111807233,305.21591340789314,-228.35581555022756,26,13
2017-04-07,1207.6871041656266,196.8150248842488,314.365307002347,-235.87040318110522,26,13
2017-04-10,1295.1874420449637,193.69738263989885,273.4520987128453,-193.32357814252555,28,13
2017-04-11,1093.1507376384905,190.93284421725562,262.7013800138438,-193.56819778120095,27,13
2017-04-12,1133.0129796922508,167.67149901096366,423.64975252256215,-175.9322119314696,36,14
2017-04-13,1100.5565833605554,169.1477228985986,416.5901843034694,-176.59941035579217,36,14
2017-04-17,1190.4498761675168,161.18496352835265,342.8849171148124,-15.70281297463226,33,14
2017-04-18,1253.8253867455776,116.3448833905969,221.01978262971804,-84.09354679715568,32,14
2017-04-19,1336.1263288663629,148.1591972076762,166.94557932152216,-124.70010570933273,35,14
2017-04-20,1096.1257003009084,-218.18584469037924,74.87221746548185,331.28261901998417,47,15
2017-04-21,1057.616955949642,-26.811456979531865,81.01065103174773,308.39281581064796,42,15
2017-04-24,973.6112037406823,-56.37630384946327,85.6527429901181,554.7288621116459,48,16
2017-04-25,1018.1075061567797,-43.08876893802161,108.11044490807768,788.3094413407084,52,16
2017-04-26,761.5378696806221,-60.367806316171524,59.965320681077245,1366.9927846917055,52,16
2017-04-27,-302.06527378879616,-115.1557010249183,-18.380811906315188,2539.128749305474,43,16
2017-04-28,555.3126182387381,60.032337260096234,-7.950694568250324,70.76092207299769,34,16
2017-05-01,778.6449159391553,84.06950987341064,281.73330882849064,117.01311913696135,34,14
2017-05-02,811.6483639325108,89.66337958154563,266.5632020722445,256.02444283978184,34,14
2017-05-03,589.4423322766847,49.843548896836154,245.44682300005894,380.4397187098927,32,14
2017-05-04,789.4236553772621,48.221546407013534,264.3230738659723,6.988396187151851,32,14
2017-05-05,723.0063859342633,132.98762360470752,267.24298702699974,-52.77500516646496,26,14
2017-05-08,804.6703661671214,137.07776879756608,252.88582313978654,-15.022584669747655,26,12
2017-05-09,1008.6670233593792,114.53910756631286,248.23110131921905,34.98959964256667,24,12
2017-05-10,794.5519223032868,128.2533616938605,386.5895209851762,-86.00406151680811,28,13
2017-05-11,776.9860865990811,111.85943033163886,380.558267705655,37.0138888458412,32,15
2017-05-12,1130.8301272676078,102.12937848943658,366.8336937802426,-57.64178998758853,30,15
2017-05-15,1052.5984902073517,94.5168350669697,367.0367458072912,-22.950240650413313,30,14
2017-05-16,1084.1579891417036,93.04374847322808,358.52372265675564,-13.837034888420837,30,14
2017-05-17,873.8755578278101,132.76049020857258,399.840870676386,93.49241761392167,28,14
2017-05-18,1081.083749561496,92.54224807285651,403.52647218621405,38.395844379048626,28,14
2017-05-19,1882.7672862189029,199.61318398002544,401.30203895909995,-160.11939488840568,24,15
2017-05-22,2387.1985049241516,208.30564518665926,381.0124303953249,-159.17772063950045,28,14
2017-05-23,2415.8141208963557,215.9524065928196,387.34917951479076,-165.62086080643004,30,15
2017-05-24,2520.457425214283,207.08753338987137,373.42328155371246,-162.06559214661684,30,15
2017-05-25,2921.878277111415,175.90781743446962,394.05263512925933,-89.65570159781541,34,15
2017-05-26,2967.4616574891947,157.55100585133812,368.7908838939348,-80.87593725112221,34,15
2017-05-30,3028.1843503141263,152.06335676095244,359.4397607388198,8.400109791724192,34,15
2017-05-31,2982.8786158968464,161.61214392836834,355.1223848121454,110.88497847165982,34,15
2017-06-01,2663.0775717945394,138.7026240111433,335.58309055446824,351.79390307148003,32,15
2017-06-02,2903.8427003427414,212.75530432520395,327.14736970375856,-151.72682736480843,30,15
2017-06-05,2920.340992775454,211.66057067902375,309.8290681146932,-155.31664026526016,30,15
2017-06-06,2938.855248240098,214.20617890392126,312.2906014452198,-158.0640994774533,30,15
2017-06-07,3079.927889684851,209.36245897107946,290.9554618857039,-151.10311160280003,30,15
2017-06-08,3275.4299560779655,200.7050002808043,277.53059835116625,-150.9742312065692,30,15
2017-06-09,2702.9243931630967,274.0055695460047,341.5818885099213,-198.16176314228647,30,15
2017-06-12,2457.151916911505,292.52337536808625,351.48119221517004,-221.32066406707216,30,15
2017-06-13,2885.215120147483,282.9132207365384,327.5897111514603,-166.43103826721202,34,15
2017-06-14,2804.655923502883,288.7143604039993,316.56760980961894,-161.33442941503168,38,16
2017-06-15,2383.8082481600923,293.35522918304656,329.0866245791056,-169.9577936203553,38,16
2017-06-16,2543.5321437728467,283.47604610119726,301.0817129510763,-156.35310014161027,38,16
2017-06-19,2838.971868154905,290.39678974423833,265.64951914974495,-101.33265925397586,41,17
2017-06-20,2623.2021206714294,290.5265304218883,272.0314156064651,-75.2523277666842,40,17
2017-06-21,2795.787237961971,270.11808824647323,258.7936305167606,-128.97072833225116,38,17
2017-06-22,2879.804056997273,269.2691760744576,259.5601154982696,-80.68703691693696,39,17
2017-06-23,3234.0127101573453,285.50447653654743,252.14714747090255,-179.14425324928993,36,17
2017-06-26,3076.8577150409396,303.37911160003966,262.1135146370582,-185.43857173708716,36,17
2017-06-27,2730.4230489923357,382.15691296911734,298.1336223644844,-215.2199138590245,36,17
2017-06-28,2899.395050505666,367.27707325191386,265.97533202099373,-159.19052850168518,35,17
2017-06-29,2699.063737624955,438.98973822123344,293.6922668801562,-123.58452514458594,34,17
2017-06-30,2557.823222851024,465.63132416239296,297.0764884188263,-284.9943620760718,32,17
2017-07-03,2004.6631317662711,466.29339657551,309.3385850793808,-361.5048364693395,32,16
2017-07-05,2518.4128803540684,471.16126946960475,289.1229773621019,-312.53186427034785,32,16
2017-07-06,2240.1331772826493,455.1137256918833,294.2075018176985,-328.8036542670564,32,16
2017-07-07,2722.3559347059477,447.1668685035043,271.82413499941634,-312.15539306775344,32,16
2017-07-10,3138.202000343236,361.70521236124534,244.40078490018692,-260.6636762020829,34,16
2017-07-11,3317.10201052252,368.24223681448683,238.3231458355808,-250.98101696667095,34,16
2017-07-12,3670.1139572244874,327.8073081902265,209.134606911292,-206.15114572818968,36,16
2017-07-13,3208.686891148795,309.2521389026257,218.35967740017972,-186.95264189064167,37,16
2017-07-14,3863.261622202522,287.4244682596443,207.95862615258957,-162.69185750950237,38,16
2017-07-17,3582.7252832532563,-60.10726212468643,192.59282516153854,128.55351040682294,38,16
2017-07-18,2462.738540128746,-77.35834561534396,180.43982959193463,79.67176421996614,39,16
2017-07-19,3530.4228730487334,-46.897300962600966,190.8646249153232,161.4109570216883,38,15
2017-07-20,3124.2549188971816,-197.47250095254486,470.5947452392999,459.9794023106782,43,15
2017-07-21,4053.864153055045,-144.35869197120684,474.57393795164427,408.45061063306537,38,15
2017-07-24,2540.9267859670363,-191.73552927595446,452.3541097181685,872.1495303689568,43,16
2017-07-25,3151.8907434540993,-921.4569229762287,484.0948432413533,824.5141505981911,43,16
2017-07-26,3619.9722266419362,-1052.6004353859514,431.1545328768215,1214.187133885418,46,16
2017-07-27,3198.9613228073435,-412.50873567558034,525.2846365556067,2386.7406540123957,44,16
2017-07-28,1730.7736649114609,250.20417536071008,482.99499082566325,-26.36856890184696,34,16
2017-07-31,1223.4271886812007,280.3504925021267,469.5037874826339,29.09683765562269,33,13
2017-08-01,975.4223838292357,246.18647905802948,467.6816819214174,61.33114298681357,31,13
2017-08-02,1067.046262359685,102.168333631617,423.36840617284,319.6614083363365,30,13
2017-08-03,60.39608069635267,-223.75153913178588,434.533589238619,103.18118649921038,33,13
2017-08-04,600.8933914841483,268.587705751523,321.60593097683267,-59.348061220046084,28,13
2017-08-07,689.2537426876655,267.6437479112909,318.3087922540291,-5.873351516544533,28,13
2017-08-08,467.707002516322,268.1792799862147,317.5664093479062,58.9370529557994,27,13
2017-08-09,638.3263815045267,287.0187704963288,310.89971433295256,161.35818652383134,30,13
2017-08-10,122.8408640796261,243.8278473125527,252.28178189609872,630.6460830275272,32,13
2017-08-11,229.06501319820885,350.61847188917784,300.6816768035551,-113.01417440109465,30,13
2017-08-14,612.8600380711956,365.1229177388994,290.52457183398496,-90.6765120903585,30,13
2017-08-15,575.9128357030226,395.1262967035083,314.3010453815893,-108.64885602462932,30,13
2017-08-16,254.56731775613244,379.47098989148986,624.3149488169585,-61.63091514885738,27,13
2017-08-17,-209.60976489288944,236.9549529478634,507.07934502239294,21.173258191195583,25,12
2017-08-18,-160.16711056731873,265.4082323488201,495.5881358602288,-62.06681277182015,24,13
2017-08-21,-675.8251595446543,396.34903549051586,372.6493952320788,-41.64920232786983,30,14
2017-08-22,-286.2852181188315,429.7575507239006,378.2358250835253,4.902929043343125,32,15
2017-08-23,-261.3370407789919,411.65852189818065,365.37019053087533,83.40795083915236,32,15
2017-08-24,-622.9618316571227,342.1994678657541,337.12578938735726,487.7901325406477,30,15
2017-08-25,-703.3112843961846,486.4314677470859,322.85420129253026,-177.3803141337348,28,15
2017-08-28,-706.6473196361986,484.4862688659929,307.8229423486598,-179.53581206809727,28,14
2017-08-29,-524.7113900172039,507.312960400375,307.52307674762915,-185.2222179014557,28,14
2017-08-30,-125.08118581245412,575.5480643433735,378.5094848857078,-208.60257453364972,30,15
2017-08-31,304.47595964496657,605.0196587710839,384.4328806299699,-214.84013744624605,30,15
2017-09-01,235.28037034650748,601.9686612951964,379.788062618744,-214.41023954715303,30,15
2017-09-05,-224.3077061026532,565.5411427716944,341.1040287089927,-221.012758736594,30,15
2017-09-06,-201.15154626218455,564.3529543697608,329.26939709201423,-221.27523262230943,30,15
2017-09-07,24.18365610559897,563.5373152341726,322.69621014589165,-212.98828457077585,33,15
2017-09-08,-334.84564276447327,556.2922542033949,329.84680685159645,-212.60816718996705,34,15
2017-09-11,206.51481185079797,560.3553445590189,334.0590057914015,-198.6102977923001,32,15
2017-09-12,354.7130772861101,536.6466680126433,349.30157375999414,-170.74929817061604,36,15
2017-09-13,578.629443770203,550.5162768015393,363.98986218093864,-160.94340359180123,36,15
2017-09-14,474.24972058974754,562.0532296706031,346.79859081663625,-115.2892171509036,36,15
2017-09-15,584.4413335533402,563.2959304155941,323.2540467919263,-184.8199973492447,34,15
2017-09-18,587.8904843273676,539.9009160747421,320.25524313887826,-152.77434144901252,36,16
2017-09-19,321.2503854460559,525.9522919562761,330.5610727466943,-120.72230658007169,38,16
2017-09-20,546.5046830313285,565.4640779728718,331.9172551103955,-207.24923808883494,38,16
2017-09-21,-15.026204260428528,550.7179232053336,332.4948488787129,-206.10518767329046,37,16
2017-09-22,-354.05176528266065,536.2812513200653,317.4340129420126,-207.05010047319007,36,16
2017-09-25,-801.1511085724871,492.0874416979661,297.3874240043454,-211.4612584394538,36,16
2017-09-26,-786.3149064369511,490.63196693500834,276.8417175472135,-202.09523204730317,34,16
2017-09-27,-459.83330174864534,548.8878782323653,290.29898627191733,-247.18368781663364,34,16
2017-09-28,-340.1861360837249,563.7747234802536,287.9248105616715,-254.52651806329771,34,16
2017-09-29,-68.43268369989408,637.521478571488,287.0688205286601,-259.39577034714824,32,16
2017-10-02,-213.38027854980396,602.8082036707793,272.4196698094875,-272.6897183210339,32,16
2017-10-03,-39.987279269920805,594.1732164992128,281.33529780865325,-275.3208006704565,32,16
2017-10-04,84.78494491816343,611.1548355304687,278.7798862174503,-274.5311979851324,32,16
2017-10-05,564.2112947245188,629.7274063860339,291.3166532438991,-283.21032972991185,32,16
2017-10-06,823.006399899996,641.7290810542631,288.353167219447,-283.3807746074003,32,16
2017-10-09,704.3033783351548,580.1930339999146,256.0144823519136,-228.4839952372378,34,16
2017-10-10,817.6617161141825,564.1894323546481,241.59643360426037,-227.5303465320695,34,16
2017-10-11,1247.888530006188,546.1406472744254,258.6847251390942,-186.6703430060084,38,17
2017-10-12,1253.6687415815227,576.2252049212292,252.09321044945722,-179.3912917807469,38,17
2017-10-13,1270.704958792021,574.2337216278033,236.55199675113082,-171.32344643067376,38,17
2017-10-16,836.7566224632762,571.584730777521,226.78895279044653,-75.11433974231245,36,17
2017-10-17,884.385096497048,483.87769565911015,217.64512300259196,-159.49365635854468,38,17
2017-10-18,1228.3335493135637,267.4187236280454,220.1174917136137,-179.66820175658194,42,17
2017-10-19,441.27125892838836,-656.7607129960069,184.4593311028756,468.32413757103615,54,17
2017-10-20,473.95595196919294,-7.281937028411953,170.27394709085206,350.447296653378,50,17
2017-10-23,801.7282994617458,8.54606970056616,178.1956528326925,798.9683806955925,52,17
2017-10-24,857.5545560347458,106.04334085772244,332.63776290119057,1038.0808459588613,52,17
2017-10-25,671.944408138869,28.107667914157517,356.28157623275877,1851.2123384167387,56,17
2017-10-26,1099.9767285830294,-339.9274072328943,382.2339422889065,4114.387883582211,53,17
2017-10-27,2681.8956822276928,381.6611661071007,582.1473292264867,31.595854962797382,42,17
2017-10-30,3176.3400476156785,492.69309478341245,567.4519735951964,126.86133911150438,44,16
2017-10-31,3235.227836728877,501.27690456293794,552.4928571233814,221.9949480222882,44,16
2017-11-01,3439.943095141082,434.6354278139528,538.6945696752982,625.8720031749255,40,16
2017-11-02,3434.6583844584134,386.00672743165063,745.7577086785385,174.21821452526697,39,16
2017-11-03,3666.3662167574403,453.46829473254996,835.6254942183959,-90.33326834975743,32,16
2017-11-06,3657.380460802076,423.7607887705602,760.3286935302605,-8.77419814706136,34,15
