ticker,earn_dt,next_earn,entry_dt,short_exp,long_exp,spot,strike,short_call,short_put,long_call,long_put
CSCO,2024-11-13,2025-02-12,2024-11-06,2024-11-15,2025-02-21,57.869998931884766,60.0,CSCO  241115C00060000,CSCO  241115P00060000,CSCO  250221C00060000,CSCO  250221P00060000
CSCO,2025-02-12,2025-05-14,2025-02-05,2025-02-14,2025-05-16,62.56999969482422,65.0,CSCO  250214C00065000,CSCO  250214P00065000,CSCO  250516C00065000,CSCO  250516P00065000
CSCO,2025-05-14,2025-08-13,2025-05-07,2025-05-16,2025-08-15,59.56999969482422,60.0,CSCO  250516C00060000,CSCO  250516P00060000,CSCO  250815C00060000,CSCO  250815P00060000
CSCO,2025-08-13,2025-11-12,2025-08-06,2025-08-15,2025-11-21,69.20999908447266,70.0,CSCO  250815C00070000,CSCO  250815P00070000,CSCO  251121C00070000,CSCO  251121P00070000
CSCO,2025-11-12,2026-02-11,2025-11-05,2025-11-14,2026-02-20,72.0999984741211,70.0,CSCO  251114C00070000,CSCO  251114P00070000,CSCO  260220C00070000,CSCO  260220P00070000
CSCO,2026-02-11,2026-08-12,2026-02-04,2026-02-13,2026-08-21,81.16000366210938,80.0,CSCO  260213C00080000,CSCO  260213P00080000,CSCO  260821C00080000,CSCO  260821P00080000
GOOGL,2016-02-01,2016-04-21,2016-01-25,2016-02-05,2016-05-20,733.6199951171875,725.0,GOOGL 160205C00725000,GOOGL 160205P00725000,GOOGL 160520C00725000,GOOGL 160520P00725000
GOOGL,2016-04-21,2016-07-28,2016-04-14,2016-04-22,2016-08-19,775.3900146484375,775.0,GOOGL 160422C00775000,GOOGL 160422P00775000,GOOGL 160819C00775000,GOOGL 160819P00775000
GOOGL,2016-07-28,2016-10-27,2016-07-21,2016-07-29,2016-11-18,754.4100189208984,750.0,GOOGL 160729C00750000,GOOGL 160729P00750000,GOOGL 161118C00750000,GOOGL 161118P00750000
GOOGL,2016-10-27,2017-01-26,2016-10-20,2016-10-28,2017-02-17,821.6300201416016,825.0,GOOGL 161028C00825000,GOOGL 161028P00825000,GOOGL 170217C00825000,GOOGL 170217P00825000
GOOGL,2017-01-26,2017-04-27,2017-01-19,2017-01-27,2017-05-19,824.3699645996094,825.0,GOOGL 170127C00825000,GOOGL 170127P00825000,GOOGL 170519C00825000,GOOGL 170519P00825000
GOOGL,2017-04-27,2017-07-24,2017-04-20,2017-04-28,2017-08-18,860.0800323486328,850.0,GOOGL 170428C00850000,GOOGL 170428P00850000,GOOGL 170818C00850000,GOOGL 170818P00850000
GOOGL,2017-07-24,2017-10-26,2017-07-17,2017-07-28,2017-11-17,975.9600067138672,975.0,GOOGL 170728C00975000,GOOGL 170728P00975000,GOOGL 171117C00975000,GOOGL 171117P00975000
GOOGL,2017-10-26,2018-02-01,2017-10-19,2017-10-27,2018-02-16,1001.8399810791016,1000.0,GOOGL 171027C01000000,GOOGL 171027P01000000,GOOGL 180216C01000000,GOOGL 180216P01000000
GOOGL,2018-02-01,2018-04-23,2018-01-25,2018-02-02,2018-05-18,1182.1399688720703,1200.0,GOOGL 180202C01200000,GOOGL 180202P01200000,GOOGL 180518C01200000,GOOGL 180518P01200000
GOOGL,2018-04-23,2018-07-23,2018-04-16,2018-04-27,2018-08-17,1046.1000061035156,1050.0,GOOGL 180427C01050000,GOOGL 180427P01050000,GOOGL 180817C01050000,GOOGL 180817P01050000
GOOGL,2018-07-23,2018-10-25,2018-07-16,2018-07-27,2018-11-16,1196.510009765625,1200.0,GOOGL 180727C01200000,GOOGL 180727P01200000,GOOGL 181116C01200000,GOOGL 181116P01200000
GOOGL,2018-10-25,2019-02-04,2018-10-18,2018-10-26,2019-02-15,1097.9100036621094,1100.0,GOOGL 181026C01100000,GOOGL 181026P01100000,GOOGL 190215C01100000,GOOGL 190215P01100000
GOOGL,2019-02-04,2019-04-29,2019-01-28,2019-02-08,2019-05-17,1079.8600006103516,1100.0,GOOGL 190208C01100000,GOOGL 190208P01100000,GOOGL 190517C01100000,GOOGL 190517P01100000
GOOGL,2019-04-29,2019-07-25,2019-04-22,2019-05-03,2019-08-16,1253.759994506836,1250.0,GOOGL 190503C01250000,GOOGL 190503P01250000,GOOGL 190816C01250000,GOOGL 190816P01250000
GOOGL,2019-07-25,2019-10-28,2019-07-18,2019-07-26,2019-11-15,1147.239990234375,1150.0,GOOGL 190726C01150000,GOOGL 190726P01150000,GOOGL 191115C01150000,GOOGL 191115P01150000
GOOGL,2019-10-28,2020-02-03,2019-10-21,2019-11-01,2020-02-21,1244.280014038086,1250.0,GOOGL 191101C01250000,GOOGL 191101P01250000,GOOGL 200221C01250000,GOOGL 200221P01250000
GOOGL,2020-02-03,2020-04-28,2020-01-27,2020-02-07,2020-05-15,1431.7300415039062,1450.0,GOOGL 200207C01450000,GOOGL 200207P01450000,GOOGL 200515C01450000,GOOGL 200515P01450000
GOOGL,2020-04-28,2020-07-30,2020-04-21,2020-05-01,2020-08-21,1212.1600341796875,1200.0,GOOGL 200501C01200000,GOOGL 200501P01200000,GOOGL 200821C01200000,GOOGL 200821P01200000
GOOGL,2020-07-30,2020-10-29,2020-07-23,2020-07-31,2020-11-20,1516.7500305175781,1500.0,GOOGL 200731C01500000,GOOGL 200731P01500000,GOOGL 201120C01500000,GOOGL 201120P01500000
GOOGL,2020-10-29,2021-02-02,2020-10-22,2020-10-30,2021-02-19,1606.6600036621094,1600.0,GOOGL 201030C01600000,GOOGL 201030P01600000,GOOGL 210219C01600000,GOOGL 210219P01600000
GOOGL,2021-02-02,2021-04-27,2021-01-26,2021-02-05,2021-05-21,1907.9499816894531,1900.0,GOOGL 210205C01900000,GOOGL 210205P01900000,GOOGL 210521C01900000,GOOGL 210521P01900000
GOOGL,2021-04-27,2021-07-27,2021-04-20,2021-04-30,2021-08-20,2279.010009765625,2300.0,GOOGL 210430C02300000,GOOGL 210430P02300000,GOOGL 210820C02300000,GOOGL 210820P02300000
GOOGL,2021-07-27,2021-10-26,2021-07-20,2021-07-30,2021-11-19,2524.1900634765625,2500.0,GOOGL 210730C02500000,GOOGL 210730P02500000,GOOGL 211119C02500000,GOOGL 211119P02500000
GOOGL,2021-10-26,2022-02-01,2021-10-19,2021-10-29,2022-02-18,2864.739990234375,2900.0,GOOGL 211029C02900000,GOOGL 211029P02900000,GOOGL 220218C02900000,GOOGL 220218P02900000
GOOGL,2022-02-01,2022-04-26,2022-01-25,2022-02-04,2022-05-20,2538.699951171875,2500.0,GOOGL 220204C02500000,GOOGL 220204P02500000,GOOGL 220520C02500000,GOOGL 220520P02500000
GOOGL,2022-04-26,2022-07-26,2022-04-19,2022-04-29,2022-08-19,2600.1800537109375,2600.0,GOOGL 220429C02600000,GOOGL 220429P02600000,GOOGL 220819C02600000,GOOGL 220819P02600000
GOOGL,2022-07-26,2022-10-25,2022-07-19,2022-07-29,2022-11-18,113.80999755859375,115.0,GOOGL 220729C00115000,GOOGL 220729P00115000,GOOGL 221118C00115000,GOOGL 221118P00115000
GOOGL,2022-10-25,2023-02-02,2022-10-18,2022-10-28,2023-02-17,100.7699966430664,100.0,GOOGL 221028C00100000,GOOGL 221028P00100000,GOOGL 230217C00100000,GOOGL 230217P00100000
GOOGL,2023-02-02,2023-04-25,2023-01-26,2023-02-03,2023-05-19,97.5199966430664,100.0,GOOGL 230203C00100000,GOOGL 230203P00100000,GOOGL 230519C00100000,GOOGL 230519P00100000
GOOGL,2023-04-25,2023-07-25,2023-04-18,2023-04-28,2023-08-18,104.5,105.0,GOOGL 230428C00105000,GOOGL 230428P00105000,GOOGL 230818C00105000,GOOGL 230818P00105000
GOOGL,2023-07-25,2023-10-24,2023-07-18,2023-07-28,2023-11-17,123.76000213623047,125.0,GOOGL 230728C00125000,GOOGL 230728P00125000,GOOGL 231117C00125000,GOOGL 231117P00125000
GOOGL,2023-10-24,2024-01-30,2023-10-17,2023-10-27,2024-02-16,139.72000122070312,140.0,GOOGL 231027C00140000,GOOGL 231027P00140000,GOOGL 240216C00140000,GOOGL 240216P00140000
GOOGL,2024-01-30,2024-04-25,2024-01-23,2024-02-02,2024-05-17,147.0399932861328,145.0,GOOGL 240202C00145000,GOOGL 240202P00145000,GOOGL 240517C00145000,GOOGL 240517P00145000
GOOGL,2024-04-25,2024-07-23,2024-04-18,2024-04-26,2024-08-16,156.00999450683594,155.0,GOOGL 240426C00155000,GOOGL 240426P00155000,GOOGL 240816C00155000,GOOGL 240816P00155000
GOOGL,2024-07-23,2024-10-29,2024-07-16,2024-07-26,2024-11-15,183.9199981689453,185.0,GOOGL 240726C00185000,GOOGL 240726P00185000,GOOGL 241115C00185000,GOOGL 241115P00185000
GOOGL,2024-10-29,2025-02-04,2024-10-22,2024-11-01,2025-02-21,165.13999938964844,165.0,GOOGL 241101C00165000,GOOGL 241101P00165000,GOOGL 250221C00165000,GOOGL 250221P00165000
GOOGL,2025-02-04,2025-04-24,2025-01-28,2025-02-07,2025-05-16,195.3000030517578,195.0,GOOGL 250207C00195000,GOOGL 250207P00195000,GOOGL 250516C00195000,GOOGL 250516P00195000
GOOGL,2025-04-24,2025-07-23,2025-04-17,2025-04-25,2025-08-15,151.16000366210938,150.0,GOOGL 250425C00150000,GOOGL 250425P00150000,GOOGL 250815C00150000,GOOGL 250815P00150000
GOOGL,2025-07-23,2025-10-29,2025-07-16,2025-07-25,2025-11-21,182.97000122070312,185.0,GOOGL 250725C00185000,GOOGL 250725P00185000,GOOGL 251121C00185000,GOOGL 251121P00185000
GOOGL,2025-10-29,2026-02-04,2025-10-22,2025-10-31,2026-02-20,251.69000244140625,250.0,GOOGL 251031C00250000,GOOGL 251031P00250000,GOOGL 260220C00250000,GOOGL 260220P00250000
GOOGL,2026-02-04,2026-04-29,2026-01-28,2026-02-06,2026-05-15,336.010009765625,340.0,GOOGL 260206C00340000,GOOGL 260206P00340000,GOOGL 260515C00340000,GOOGL 260515P00340000
GOOGL,2026-04-29,2026-07-23,2026-04-22,2026-05-01,2026-08-21,339.32000732421875,340.0,GOOGL 260501C00340000,GOOGL 260501P00340000,GOOGL 260821C00340000,GOOGL 260821P00340000
INTC,2016-01-14,2016-04-19,2016-01-07,2016-01-15,2016-05-20,31.84000015258789,32.5,INTC  160115C00032500,INTC  160115P00032500,INTC  160520C00032500,INTC  160520P00032500
INTC,2016-04-19,2016-07-20,2016-04-12,2016-04-22,2016-08-19,31.860000610351562,32.5,INTC  160422C00032500,INTC  160422P00032500,INTC  160819C00032500,INTC  160819P00032500
INTC,2016-07-20,2016-10-18,2016-07-13,2016-07-22,2016-10-21,35.0099983215332,35.0,INTC  160722C00035000,INTC  160722P00035000,INTC  161021C00035000,INTC  161021P00035000
INTC,2016-10-18,2017-01-26,2016-10-11,2016-10-21,2017-02-17,37.27000045776367,37.5,INTC  161021C00037500,INTC  161021P00037500,INTC  170217C00037500,INTC  170217P00037500
INTC,2017-01-26,2017-04-27,2017-01-19,2017-01-27,2017-05-19,36.56999969482422,37.5,INTC  170127C00037500,INTC  170127P00037500,INTC  170519C00037500,INTC  170519P00037500
INTC,2017-04-27,2017-07-27,2017-04-20,2017-04-28,2017-08-18,36.18000030517578,35.0,INTC  170428C00035000,INTC  170428P00035000,INTC  170818C00035000,INTC  170818P00035000
INTC,2017-07-27,2017-10-26,2017-07-20,2017-07-28,2017-11-17,34.75,35.0,INTC  170728C00035000,INTC  170728P00035000,INTC  171117C00035000,INTC  171117P00035000
INTC,2017-10-26,2018-01-25,2017-10-19,2017-10-27,2018-02-16,40.09000015258789,40.0,INTC  171027C00040000,INTC  171027P00040000,INTC  180216C00040000,INTC  180216P00040000
INTC,2018-01-25,2018-04-26,2018-01-18,2018-01-26,2018-05-18,44.47999954223633,45.0,INTC  180126C00045000,INTC  180126P00045000,INTC  180518C00045000,INTC  180518P00045000
INTC,2018-04-26,2018-07-26,2018-04-19,2018-04-27,2018-08-17,52.220001220703125,50.0,INTC  180427C00050000,INTC  180427P00050000,INTC  180817C00050000,INTC  180817P00050000
INTC,2018-07-26,2018-10-25,2018-07-19,2018-07-27,2018-11-16,51.97999954223633,50.0,INTC  180727C00050000,INTC  180727P00050000,INTC  181116C00050000,INTC  181116P00050000
INTC,2018-10-25,2019-01-24,2018-10-18,2018-10-26,2019-02-15,44.970001220703125,45.0,INTC  181026C00045000,INTC  181026P00045000,INTC  190215C00045000,INTC  190215P00045000
INTC,2019-01-24,2019-04-25,2019-01-17,2019-01-25,2019-05-17,48.470001220703125,47.5,INTC  190125C00047500,INTC  190125P00047500,INTC  190517C00047500,INTC  190517P00047500
INTC,2019-04-25,2019-07-25,2019-04-18,2019-04-26,2019-08-16,58.4900016784668,60.0,INTC  190426C00060000,INTC  190426P00060000,INTC  190816C00060000,INTC  190816P00060000
INTC,2019-07-25,2019-10-24,2019-07-18,2019-07-26,2019-11-15,49.939998626708984,50.0,INTC  190726C00050000,INTC  190726P00050000,INTC  191115C00050000,INTC  191115P00050000
INTC,2019-10-24,2020-01-23,2019-10-17,2019-10-25,2020-02-21,51.86000061035156,50.0,INTC  191025C00050000,INTC  191025P00050000,INTC  200221C00050000,INTC  200221P00050000
INTC,2020-01-23,2020-04-23,2020-01-16,2020-01-24,2020-05-15,59.65999984741211,60.0,INTC  200124C00060000,INTC  200124P00060000,INTC  200515C00060000,INTC  200515P00060000
INTC,2020-04-23,2020-07-23,2020-04-16,2020-04-24,2020-08-21,60.790000915527344,60.0,INTC  200424C00060000,INTC  200424P00060000,INTC  200821C00060000,INTC  200821P00060000
INTC,2020-07-23,2020-10-22,2020-07-16,2020-07-24,2020-11-20,59.13999938964844,60.0,INTC  200724C00060000,INTC  200724P00060000,INTC  201120C00060000,INTC  201120P00060000
INTC,2020-10-22,2021-01-21,2020-10-15,2020-10-23,2021-02-19,53.849998474121094,55.0,INTC  201023C00055000,INTC  201023P00055000,INTC  210219C00055000,INTC  210219P00055000
INTC,2021-01-21,2021-04-22,2021-01-14,2021-01-22,2021-05-21,59.25,60.0,INTC  210122C00060000,INTC  210122P00060000,INTC  210521C00060000,INTC  210521P00060000
INTC,2021-04-22,2021-07-22,2021-04-15,2021-04-23,2021-08-20,65.0199966430664,65.0,INTC  210423C00065000,INTC  210423P00065000,INTC  210820C00065000,INTC  210820P00065000
INTC,2021-07-22,2021-10-21,2021-07-15,2021-07-23,2021-11-19,55.810001373291016,55.0,INTC  210723C00055000,INTC  210723P00055000,INTC  211119C00055000,INTC  211119P00055000
INTC,2021-10-21,2022-01-26,2021-10-14,2021-10-22,2022-02-18,53.900001525878906,55.0,INTC  211022C00055000,INTC  211022P00055000,INTC  220218C00055000,INTC  220218P00055000
INTC,2022-01-26,2022-04-28,2022-01-19,2022-01-28,2022-05-20,53.619998931884766,55.0,INTC  220128C00055000,INTC  220128P00055000,INTC  220520C00055000,INTC  220520P00055000
INTC,2022-04-28,2022-07-28,2022-04-21,2022-04-29,2022-08-19,47.5,47.5,INTC  220429C00047500,INTC  220429P00047500,INTC  220819C00047500,INTC  220819P00047500
INTC,2022-07-28,2022-10-27,2022-07-21,2022-07-29,2022-11-18,40.61000061035156,40.0,INTC  220729C00040000,INTC  220729P00040000,INTC  221118C00040000,INTC  221118P00040000
INTC,2022-10-27,2023-01-26,2022-10-20,2022-10-28,2023-02-17,26.079999923706055,25.0,INTC  221028C00025000,INTC  221028P00025000,INTC  230217C00025000,INTC  230217P00025000
INTC,2023-01-26,2023-04-27,2023-01-19,2023-01-27,2023-05-19,28.420000076293945,27.5,INTC  230127C00027500,INTC  230127P00027500,INTC  230519C00027500,INTC  230519P00027500
INTC,2023-04-27,2023-07-27,2023-04-20,2023-04-28,2023-08-18,30.860000610351562,30.0,INTC  230428C00030000,INTC  230428P00030000,INTC  230818C00030000,INTC  230818P00030000
INTC,2023-07-27,2023-10-26,2023-07-20,2023-07-28,2023-11-17,33.369998931884766,32.5,INTC  230728C00032500,INTC  230728P00032500,INTC  231117C00032500,INTC  231117P00032500
INTC,2023-10-26,2024-01-25,2023-10-19,2023-10-27,2024-02-16,35.66999816894531,35.0,INTC  231027C00035000,INTC  231027P00035000,INTC  240216C00035000,INTC  240216P00035000
INTC,2024-01-25,2024-04-25,2024-01-18,2024-01-26,2024-05-17,46.7400016784668,47.5,INTC  240126C00047500,INTC  240126P00047500,INTC  240517C00047500,INTC  240517P00047500
INTC,2024-04-25,2024-08-01,2024-04-18,2024-04-26,2024-08-16,35.040000915527344,35.0,INTC  240426C00035000,INTC  240426P00035000,INTC  240816C00035000,INTC  240816P00035000
INTC,2024-08-01,2024-10-31,2024-07-25,2024-08-02,2024-11-15,31.100000381469727,30.0,INTC  240802C00030000,INTC  240802P00030000,INTC  241115C00030000,INTC  241115P00030000
INTC,2024-10-31,2025-01-30,2024-10-24,2024-11-01,2025-02-21,22.34000015258789,22.0,INTC  241101C00022000,INTC  241101P00022000,INTC  250221C00022000,INTC  250221P00022000
INTC,2025-01-30,2025-04-24,2025-01-23,2025-01-31,2025-05-16,21.56999969482422,22.0,INTC  250131C00022000,INTC  250131P00022000,INTC  250516C00022000,INTC  250516P00022000
INTC,2025-04-24,2025-07-24,2025-04-17,2025-04-25,2025-08-15,18.93000030517578,19.0,INTC  250425C00019000,INTC  250425P00019000,INTC  250815C00019000,INTC  250815P00019000
INTC,2025-07-24,2025-10-23,2025-07-17,2025-07-25,2025-11-21,22.799999237060547,23.0,INTC  250725C00023000,INTC  250725P00023000,INTC  251121C00023000,INTC  251121P00023000
INTC,2025-10-23,2026-01-22,2025-10-16,2025-10-24,2026-02-20,36.84000015258789,37.5,INTC  251024C00037500,INTC  251024P00037500,INTC  260220C00037500,INTC  260220P00037500
INTC,2026-01-22,2026-04-23,2026-01-15,2026-01-23,2026-05-15,48.31999969482422,47.5,INTC  260123C00047500,INTC  260123P00047500,INTC  260515C00047500,INTC  260515P00047500
INTC,2026-04-23,2026-07-23,2026-04-16,2026-04-24,2026-08-21,68.5,70.0,INTC  260424C00070000,INTC  260424P00070000,INTC  260821C00070000,INTC  260821P00070000
META,2016-01-27,2016-04-27,2016-01-20,2016-01-29,2016-05-20,94.3499984741211,95.0,META  160129C00095000,META  160129P00095000,META  160520C00095000,META  160520P00095000
META,2016-04-27,2016-07-27,2016-04-20,2016-04-29,2016-08-19,112.41999816894531,110.0,META  160429C00110000,META  160429P00110000,META  160819C00110000,META  160819P00110000
META,2016-07-27,2016-11-02,2016-07-20,2016-07-29,2016-11-18,121.91999816894531,120.0,META  160729C00120000,META  160729P00120000,META  161118C00120000,META  161118P00120000
META,2016-11-02,2017-02-01,2016-10-26,2016-11-04,2017-02-17,131.0399932861328,130.0,META  161104C00130000,META  161104P00130000,META  170217C00130000,META  170217P00130000
META,2017-02-01,2017-05-04,2017-01-25,2017-02-03,2017-05-19,131.47999572753906,130.0,META  170203C00130000,META  170203P00130000,META  170519C00130000,META  170519P00130000
META,2017-05-04,2017-07-26,2017-04-27,2017-05-05,2017-08-18,147.6999969482422,150.0,META  170505C00150000,META  170505P00150000,META  170818C00150000,META  170818P00150000
META,2017-07-26,2017-11-01,2017-07-19,2017-07-28,2017-11-17,164.13999938964844,165.0,META  170728C00165000,META  170728P00165000,META  171117C00165000,META  171117P00165000
META,2017-11-01,2018-01-31,2017-10-25,2017-11-03,2018-02-16,170.60000610351562,170.0,META  171103C00170000,META  171103P00170000,META  180216C00170000,META  180216P00170000
META,2018-01-31,2018-04-25,2018-01-24,2018-02-02,2018-05-18,186.5500030517578,185.0,META  180202C00185000,META  180202P00185000,META  180518C00185000,META  180518P00185000
META,2018-04-25,2018-07-25,2018-04-18,2018-04-27,2018-08-17,166.36000061035156,165.0,META  180427C00165000,META  180427P00165000,META  180817C00165000,META  180817P00165000
META,2018-07-25,2018-10-30,2018-07-18,2018-07-27,2018-11-16,209.36000061035156,210.0,META  180727C00210000,META  180727P00210000,META  181116C00210000,META  181116P00210000
META,2018-10-30,2019-01-30,2018-10-23,2018-11-02,2019-02-15,154.38999938964844,155.0,META  181102C00155000,META  181102P00155000,META  190215C00155000,META  190215P00155000
META,2019-01-30,2019-04-24,2019-01-23,2019-02-01,2019-05-17,144.3000030517578,145.0,META  190201C00145000,META  190201P00145000,META  190517C00145000,META  190517P00145000
META,2019-04-24,2019-07-24,2019-04-17,2019-04-26,2019-08-16,178.77999877929688,180.0,META  190426C00180000,META  190426P00180000,META  190816C00180000,META  190816P00180000
META,2019-07-24,2019-10-30,2019-07-17,2019-07-26,2019-11-15,201.8000030517578,200.0,META  190726C00200000,META  190726P00200000,META  191115C00200000,META  191115P00200000
META,2019-10-30,2020-01-29,2019-10-23,2019-11-01,2020-02-21,186.14999389648438,185.0,META  191101C00185000,META  191101P00185000,META  200221C00185000,META  200221P00185000
META,2020-01-29,2020-04-29,2020-01-22,2020-01-31,2020-05-15,221.32000732421875,220.0,META  200131C00220000,META  200131P00220000,META  200515C00220000,META  200515P00220000
META,2020-04-29,2020-07-30,2020-04-22,2020-05-01,2020-08-21,182.27999877929688,180.0,META  200501C00180000,META  200501P00180000,META  200821C00180000,META  200821P00180000
META,2020-07-30,2020-10-29,2020-07-23,2020-07-31,2020-11-20,232.60000610351562,230.0,META  200731C00230000,META  200731P00230000,META  201120C00230000,META  201120P00230000
META,2020-10-29,2021-01-27,2020-10-22,2020-10-30,2021-02-19,278.1199951171875,280.0,META  201030C00280000,META  201030P00280000,META  210219C00280000,META  210219P00280000
META,2021-01-27,2021-04-28,2021-01-20,2021-01-29,2021-05-21,267.4800109863281,270.0,META  210129C00270000,META  210129P00270000,META  210521C00270000,META  210521P00270000
META,2021-04-28,2021-07-28,2021-04-21,2021-04-30,2021-08-20,301.4700012207031,300.0,META  210430C00300000,META  210430P00300000,META  210820C00300000,META  210820P00300000
META,2021-07-28,2021-10-25,2021-07-21,2021-07-30,2021-11-19,346.2300109863281,350.0,META  210730C00350000,META  210730P00350000,META  211119C00350000,META  211119P00350000
META,2021-10-25,2022-02-02,2021-10-18,2021-10-29,2022-02-18,335.3399963378906,340.0,META  211029C00340000,META  211029P00340000,META  220218C00340000,META  220218P00340000
META,2022-02-02,2022-04-27,2022-01-26,2022-02-04,2022-05-20,294.6300048828125,290.0,META  220204C00290000,META  220204P00290000,META  220520C00290000,META  220520P00290000
META,2022-04-27,2022-07-27,2022-04-20,2022-04-29,2022-08-19,200.4199981689453,200.0,META  220429C00200000,META  220429P00200000,META  220819C00200000,META  220819P00200000
META,2022-07-27,2022-10-26,2022-07-20,2022-07-29,2022-11-18,183.08999633789062,185.0,META  220729C00185000,META  220729P00185000,META  221118C00185000,META  221118P00185000
META,2022-10-26,2023-02-01,2022-10-19,2022-10-28,2023-02-17,133.22999572753906,135.0,META  221028C00135000,META  221028P00135000,META  230217C00135000,META  230217P00135000
META,2023-02-01,2023-04-26,2023-01-25,2023-02-03,2023-05-19,141.5,140.0,META  230203C00140000,META  230203P00140000,META  230519C00140000,META  230519P00140000
META,2023-04-26,2023-07-26,2023-04-19,2023-04-28,2023-08-18,215.6999969482422,220.0,META  230428C00220000,META  230428P00220000,META  230818C00220000,META  230818P00220000
META,2023-07-26,2023-10-25,2023-07-19,2023-07-28,2023-11-17,316.010009765625,320.0,META  230728C00320000,META  230728P00320000,META  231117C00320000,META  231117P00320000
META,2023-10-25,2024-02-01,2023-10-18,2023-10-27,2024-02-16,316.9700012207031,320.0,META  231027C00320000,META  231027P00320000,META  240216C00320000,META  240216P00320000
META,2024-02-01,2024-04-24,2024-01-25,2024-02-02,2024-05-17,393.17999267578125,390.0,META  240202C00390000,META  240202P00390000,META  240517C00390000,META  240517P00390000
META,2024-04-24,2024-07-31,2024-04-17,2024-04-26,2024-08-16,494.1700134277344,490.0,META  240426C00490000,META  240426P00490000,META  240816C00490000,META  240816P00490000
META,2024-07-31,2024-10-30,2024-07-24,2024-08-02,2024-11-15,461.2699890136719,460.0,META  240802C00460000,META  240802P00460000,META  241115C00460000,META  241115P00460000
META,2024-10-30,2025-01-29,2024-10-23,2024-11-01,2025-02-21,563.6900024414062,575.0,META  241101C00575000,META  241101P00575000,META  250221C00575000,META  250221P00575000
META,2025-01-29,2025-04-30,2025-01-22,2025-01-31,2025-05-16,623.5,625.0,META  250131C00625000,META  250131P00625000,META  250516C00625000,META  250516P00625000
META,2025-04-30,2025-07-30,2025-04-23,2025-05-02,2025-08-15,520.27001953125,525.0,META  250502C00525000,META  250502P00525000,META  250815C00525000,META  250815P00525000
META,2025-07-30,2025-10-29,2025-07-23,2025-08-01,2025-11-21,713.5800170898438,725.0,META  250801C00725000,META  250801P00725000,META  251121C00725000,META  251121P00725000
META,2025-10-29,2026-01-28,2025-10-22,2025-10-31,2026-02-20,733.4099731445312,725.0,META  251031C00725000,META  251031P00725000,META  260220C00725000,META  260220P00725000
META,2026-01-28,2026-04-29,2026-01-21,2026-01-30,2026-05-15,612.9600219726562,625.0,META  260130C00625000,META  260130P00625000,META  260515C00625000,META  260515P00625000
META,2026-04-29,2026-07-29,2026-04-22,2026-05-01,2026-08-21,674.719970703125,675.0,META  260501C00675000,META  260501P00675000,META  260821C00675000,META  260821P00675000
MSFT,2016-01-28,2016-04-21,2016-01-21,2016-01-29,2016-05-20,50.47999954223633,50.0,MSFT  160129C00050000,MSFT  160129P00050000,MSFT  160520C00050000,MSFT  160520P00050000
MSFT,2016-04-21,2016-07-19,2016-04-14,2016-04-22,2016-08-19,55.36000061035156,55.0,MSFT  160422C00055000,MSFT  160422P00055000,MSFT  160819C00055000,MSFT  160819P00055000
MSFT,2016-07-19,2016-10-20,2016-07-12,2016-07-22,2016-10-21,53.209999084472656,55.0,MSFT  160722C00055000,MSFT  160722P00055000,MSFT  161021C00055000,MSFT  161021P00055000
MSFT,2016-10-20,2017-01-26,2016-10-13,2016-10-21,2017-02-17,56.91999816894531,55.0,MSFT  161021C00055000,MSFT  161021P00055000,MSFT  170217C00055000,MSFT  170217P00055000
MSFT,2017-01-26,2017-04-27,2017-01-19,2017-01-27,2017-05-19,62.29999923706055,60.0,MSFT  170127C00060000,MSFT  170127P00060000,MSFT  170519C00060000,MSFT  170519P00060000
MSFT,2017-04-27,2017-07-20,2017-04-20,2017-04-28,2017-07-21,65.5,65.0,MSFT  170428C00065000,MSFT  170428P00065000,MSFT  170721C00065000,MSFT  170721P00065000
MSFT,2017-07-20,2017-10-26,2017-07-13,2017-07-21,2017-11-17,71.7699966430664,70.0,MSFT  170721C00070000,MSFT  170721P00070000,MSFT  171117C00070000,MSFT  171117P00070000
MSFT,2017-10-26,2018-01-31,2017-10-19,2017-10-27,2018-02-16,77.91000366210938,80.0,MSFT  171027C00080000,MSFT  171027P00080000,MSFT  180216C00080000,MSFT  180216P00080000
MSFT,2018-01-31,2018-04-26,2018-01-24,2018-02-02,2018-05-18,91.81999969482422,90.0,MSFT  180202C00090000,MSFT  180202P00090000,MSFT  180518C00090000,MSFT  180518P00090000
MSFT,2018-04-26,2018-07-19,2018-04-19,2018-04-27,2018-07-20,96.11000061035156,95.0,MSFT  180427C00095000,MSFT  180427P00095000,MSFT  180720C00095000,MSFT  180720P00095000
MSFT,2018-07-19,2018-10-24,2018-07-12,2018-07-20,2018-11-16,104.19000244140625,105.0,MSFT  180720C00105000,MSFT  180720P00105000,MSFT  181116C00105000,MSFT  181116P00105000
MSFT,2018-10-24,2019-01-30,2018-10-17,2018-10-26,2019-02-15,110.70999908447266,110.0,MSFT  181026C00110000,MSFT  181026P00110000,MSFT  190215C00110000,MSFT  190215P00110000
MSFT,2019-01-30,2019-04-24,2019-01-23,2019-02-01,2019-05-17,106.70999908447266,105.0,MSFT  190201C00105000,MSFT  190201P00105000,MSFT  190517C00105000,MSFT  190517P00105000
